PLAYER_NAME,total_poss,iso_freq,iso_ppp,iso_total_poss,tr_freq,tr_ppp,tr_total_poss,prb_freq,prb_ppp,prb_total_poss,prr_freq,prr_ppp,prr_total_poss,pu_freq,pu_ppp,pu_total_poss,su_freq,su_ppp,su_total_poss,ho_freq,ho_ppp,ho_total_poss,cut_freq,cut_ppp,cut_total_poss,os_freq,os_ppp,os_total_poss,putback_freq,putback_ppp,putback_total_poss,misc_freq,misc_ppp,misc_total_poss
Deandre Ayton,1050.8,0.027,0.793,0.4,0.062,1.313,0.9,0.0,0.0,0.0,0.211,1.115,3.2,0.285,1.029,4.3,0.041,0.636,0.6,0.0,0.0,0.0,0.158,1.318,2.4,0.0,0.0,0.0,0.135,1.345,2.0,0.067,0.333,1.0
Delon Wright,389.6,0.087,0.833,1.2,0.233,1.169,1.7,0.348,0.782,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.844,1.3,0.043,1.267,0.6,0.045,1.438,0.3,0.0,0.0,0.0,0.056,1.05,0.4,0.113,0.692,1.5
Deng Adel,26.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578,0.885,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennis Schroder,1341.6,0.114,0.858,2.0,0.188,0.98,3.3,0.427,0.807,7.4,0.007,0.8,0.1,0.0,0.0,0.0,0.162,1.059,2.8,0.025,1.059,0.4,0.01,1.077,0.2,0.019,0.769,0.3,0.0,0.0,0.0,0.041,0.696,0.7
Dennis Smith Jr.,468.6,0.086,1.048,1.3,0.216,0.84,3.3,0.431,0.806,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.124,1.016,1.9,0.037,1.071,0.7,0.047,1.087,0.7,0.063,0.935,1.0,0.0,0.0,0.0,0.051,0.6,0.8
Derrick Favors,813.2,0.0,0.0,0.0,0.063,1.333,0.7,0.0,0.0,0.0,0.27,1.193,2.9,0.037,1.167,0.4,0.14,0.708,1.5,0.0,0.0,0.0,0.243,1.316,2.6,0.0,0.0,0.0,0.166,1.269,1.8,0.072,0.362,0.8
Derrick Jones Jr.,408.0,0.0,0.0,0.0,0.171,1.097,1.2,0.0,0.0,0.0,0.057,1.542,0.4,0.0,0.0,0.0,0.303,0.797,2.1,0.0,0.0,0.0,0.209,1.284,1.5,0.0,0.0,0.0,0.161,1.059,1.1,0.064,0.519,0.5
Derrick Rose,897.5999999999999,0.125,1.071,2.2,0.168,1.192,3.0,0.432,0.948,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.908,2.1,0.043,1.205,0.8,0.039,1.229,0.7,0.024,1.045,0.4,0.016,0.643,0.3,0.028,0.72,0.5
Derrick White,696.8,0.045,0.935,0.5,0.135,1.085,1.4,0.347,0.88,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.974,2.9,0.055,0.947,0.6,0.037,1.462,0.4,0.024,1.059,0.3,0.019,0.923,0.2,0.052,0.639,0.5
Devin Booker,1702.4,0.125,0.925,3.3,0.197,1.164,5.3,0.345,0.929,9.2,0.0,0.0,0.0,0.04,1.059,1.1,0.068,0.94,1.8,0.049,0.75,1.3,0.028,1.447,0.7,0.088,0.953,2.3,0.011,1.053,0.3,0.047,0.75,1.3
Devin Harris,435.2,0.0,0.0,0.0,0.17,0.91,1.1,0.192,0.75,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.344,1.032,2.3,0.041,0.474,0.3,0.046,1.238,0.3,0.102,1.064,0.7,0.0,0.0,0.0,0.061,0.607,0.4
Devin Robinson,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devonte' Graham,253.0,0.12,0.531,0.7,0.18,0.729,1.0,0.297,0.937,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.966,1.3,0.038,0.3,0.2,0.0,0.0,0.0,0.053,1.0,0.3,0.0,0.0,0.0,0.06,0.5,0.3
Dewayne Dedmon,640.0,0.0,0.0,0.0,0.119,1.167,1.2,0.0,0.0,0.0,0.213,1.281,2.2,0.029,0.579,0.3,0.252,1.024,2.6,0.0,0.0,0.0,0.153,1.29,1.6,0.0,0.0,0.0,0.11,0.722,1.1,0.095,0.468,1.0
Dillon Brooks,135.0,0.0,0.0,0.0,0.135,0.952,1.2,0.187,0.655,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.297,1.087,2.6,0.071,0.636,0.6,0.084,1.077,0.7,0.097,1.067,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Dion Waiters,554.4,0.157,0.773,2.0,0.11,1.194,1.4,0.201,0.858,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1.228,3.7,0.116,0.708,1.5,0.0,0.0,0.0,0.06,1.088,0.8,0.0,0.0,0.0,0.044,0.2,0.6
Dirk Nowitzki,392.7,0.027,0.727,0.2,0.112,0.609,0.9,0.0,0.0,0.0,0.165,0.868,1.3,0.202,0.843,1.6,0.377,1.039,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.783,0.5,0.0,0.0,0.0,0.027,0.545,0.2
Domantas Sabonis,984.2,0.0,0.0,0.0,0.051,1.22,0.7,0.0,0.0,0.0,0.304,1.076,4.1,0.157,1.006,2.1,0.067,1.03,0.9,0.0,0.0,0.0,0.184,1.17,2.5,0.0,0.0,0.0,0.126,1.328,1.7,0.099,0.408,1.3
Donovan Mitchell,1901.9,0.081,0.853,2.0,0.131,0.885,3.3,0.445,0.946,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.225,3.0,0.083,0.919,2.1,0.017,1.333,0.4,0.049,0.649,1.2,0.018,1.0,0.4,0.049,0.747,1.2
Donte DiVincenzo,135.0,0.0,0.0,0.0,0.25,1.027,1.4,0.081,1.167,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.826,1.7,0.068,0.0,0.4,0.088,1.385,0.5,0.101,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Dorian Finney-Smith,639.9,0.029,0.211,0.2,0.159,1.252,1.3,0.065,0.548,0.5,0.015,1.2,0.1,0.0,0.0,0.0,0.357,0.913,2.9,0.029,0.895,0.2,0.1,1.246,0.8,0.057,0.946,0.5,0.125,1.0,1.0,0.051,0.364,0.4
Doug McDermott,485.09999999999997,0.0,0.0,0.0,0.118,1.172,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,1.195,1.9,0.136,0.94,0.9,0.152,1.453,1.0,0.213,0.962,1.4,0.02,1.8,0.1,0.035,0.294,0.2
Dragan Bender,248.39999999999998,0.0,0.0,0.0,0.106,1.148,0.6,0.0,0.0,0.0,0.196,0.9,1.1,0.051,0.692,0.3,0.337,0.663,1.9,0.0,0.0,0.0,0.118,1.333,0.7,0.0,0.0,0.0,0.078,1.75,0.4,0.078,0.4,0.4
Draymond Green,607.1999999999999,0.026,0.625,0.2,0.201,0.937,1.9,0.027,1.0,0.3,0.073,0.783,0.7,0.056,0.714,0.5,0.276,0.815,2.6,0.0,0.0,0.0,0.14,0.977,1.3,0.0,0.0,0.0,0.032,1.0,0.3,0.15,0.234,1.4
Duncan Robinson,27.0,0.0,0.0,0.0,0.192,1.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,1.176,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Bacon,266.6,0.108,1.344,0.7,0.22,1.369,1.5,0.166,0.673,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.966,2.0,0.088,0.885,0.6,0.0,0.0,0.0,0.051,1.333,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Howard,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.059,1.9,0.189,0.95,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.198,1.571,2.3,0.0,0.0,0.0,0.179,0.947,2.1,0.104,0.636,1.2
Dwight Powell,654.5000000000001,0.015,1.2,0.1,0.067,1.159,0.6,0.0,0.0,0.0,0.252,1.331,2.2,0.021,0.786,0.2,0.205,1.007,1.8,0.0,0.0,0.0,0.261,1.541,2.2,0.017,1.0,0.1,0.071,1.234,0.6,0.081,0.774,0.7
Dwyane Wade,1231.2000000000003,0.087,0.804,1.5,0.127,0.955,2.2,0.348,0.79,6.0,0.0,0.0,0.0,0.073,0.889,1.3,0.104,1.055,1.8,0.066,0.852,1.1,0.058,1.153,1.0,0.041,0.88,0.7,0.033,0.829,0.6,0.055,0.809,0.9
E'Twaun Moore,614.8000000000001,0.034,0.619,0.4,0.224,1.101,2.6,0.128,0.684,1.5,0.016,1.0,0.2,0.0,0.0,0.0,0.211,1.046,2.5,0.091,1.089,1.1,0.062,1.421,0.7,0.159,0.99,1.8,0.031,1.421,0.4,0.037,0.913,0.4
Ed Davis,421.20000000000005,0.0,0.0,0.0,0.041,1.556,0.2,0.0,0.0,0.0,0.226,1.01,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,1.258,1.5,0.0,0.0,0.0,0.314,1.217,1.7,0.118,0.212,0.6
Elfrid Payton,546.0,0.049,0.63,0.6,0.209,0.81,2.8,0.297,0.691,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.192,1.028,2.5,0.058,0.75,0.8,0.063,1.029,0.8,0.0,0.0,0.0,0.043,1.0,0.6,0.079,0.455,1.0
Elie Okobo,365.7,0.069,0.538,0.5,0.138,1.173,1.0,0.397,0.68,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.788,1.5,0.058,1.0,0.4,0.032,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.417,0.5
Emmanuel Mudiay,949.9,0.079,0.816,1.3,0.18,0.896,2.9,0.341,0.887,5.5,0.0,0.0,0.0,0.028,1.0,0.5,0.166,1.0,2.7,0.089,0.918,1.4,0.024,1.13,0.4,0.021,0.8,0.3,0.023,1.045,0.4,0.043,0.683,0.7
Enes Kanter,598.4000000000001,0.022,0.615,0.3,0.045,1.63,0.6,0.0,0.0,0.0,0.179,1.093,2.5,0.308,0.876,4.2,0.051,0.645,0.7,0.0,0.0,0.0,0.096,1.397,1.3,0.0,0.0,0.0,0.232,1.107,3.2,0.056,0.618,0.8
Eric Bledsoe,1232.4,0.077,0.947,1.2,0.292,1.036,4.6,0.259,0.991,4.1,0.0,0.0,0.0,0.01,1.417,0.2,0.189,0.962,3.0,0.036,1.133,0.6,0.027,1.455,0.4,0.032,1.0,0.5,0.028,1.086,0.4,0.048,0.617,0.8
Eric Gordon,1074.4,0.073,1.0,1.2,0.206,0.996,3.3,0.171,0.898,2.7,0.017,1.056,0.3,0.0,0.0,0.0,0.324,1.139,5.2,0.072,0.859,1.1,0.028,1.433,0.4,0.071,0.883,1.1,0.0,0.0,0.0,0.032,0.571,0.5
Ersan Ilyasova,455.59999999999997,0.0,0.0,0.0,0.137,1.381,0.9,0.0,0.0,0.0,0.122,1.036,0.8,0.037,0.647,0.3,0.283,0.862,1.9,0.024,1.182,0.2,0.139,1.109,1.0,0.03,0.786,0.2,0.139,0.984,1.0,0.078,0.611,0.5
Evan Fournier,1279.8,0.042,0.815,0.7,0.109,1.099,1.7,0.301,0.761,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.188,1.111,3.0,0.121,0.949,1.9,0.033,1.372,0.5,0.14,0.978,2.2,0.019,0.92,0.3,0.043,0.764,0.7
Evan Turner,591.3000000000001,0.082,1.02,0.7,0.118,0.817,1.0,0.195,0.667,1.6,0.0,0.0,0.0,0.198,1.042,1.6,0.155,0.688,1.3,0.05,0.8,0.4,0.068,1.268,0.6,0.0,0.0,0.0,0.03,1.056,0.2,0.085,0.333,0.7
Frank Jackson,518.5,0.036,0.579,0.3,0.224,1.093,1.9,0.152,0.863,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.853,2.5,0.08,0.952,0.7,0.072,1.105,0.6,0.082,1.023,0.7,0.023,1.167,0.2,0.04,0.571,0.3
Frank Kaminsky,357.2,0.0,0.0,0.0,0.078,1.133,0.6,0.0,0.0,0.0,0.258,1.071,2.1,0.065,1.36,0.5,0.346,1.0,2.8,0.0,0.0,0.0,0.086,1.455,0.7,0.0,0.0,0.0,0.052,1.1,0.4,0.057,0.591,0.5
Frank Mason,228.0,0.069,0.75,0.4,0.273,0.905,1.7,0.377,0.782,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.963,0.7,0.0,0.0,0.0,0.043,1.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.429,0.6
Frank Ntilikina,331.09999999999997,0.06,0.762,0.5,0.114,0.6,0.9,0.338,0.714,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.733,2.1,0.111,0.667,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.45,0.5
Fred VanVleet,729.6,0.078,0.982,0.9,0.199,1.199,2.3,0.348,0.78,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,1.084,2.4,0.036,0.577,0.4,0.023,1.235,0.3,0.045,1.242,0.5,0.0,0.0,0.0,0.051,0.514,0.6
Furkan Korkmaz,288.0,0.0,0.0,0.0,0.194,1.0,1.2,0.066,0.895,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.399,1.052,2.4,0.115,1.061,0.7,0.035,1.2,0.2,0.063,0.611,0.4,0.038,1.273,0.2,0.076,0.455,0.5
Garrett Temple,460.6,0.032,1.067,0.3,0.209,1.235,2.0,0.109,0.647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.968,3.2,0.07,0.818,0.7,0.074,1.343,0.7,0.079,1.027,0.8,0.0,0.0,0.0,0.07,0.364,0.7
Gary Clark,140.0,0.0,0.0,0.0,0.136,1.227,0.4,0.0,0.0,0.0,0.093,1.2,0.3,0.0,0.0,0.0,0.636,0.816,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Harris,763.8,0.038,0.931,0.5,0.178,0.985,2.4,0.161,0.951,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.955,2.7,0.266,0.98,3.6,0.031,1.292,0.4,0.05,0.789,0.7,0.013,0.9,0.2,0.054,0.805,0.7
George Hill,322.8,0.086,0.857,0.6,0.168,0.982,1.2,0.226,1.041,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.911,1.7,0.09,1.5,0.9,0.067,1.545,0.5,0.037,1.083,0.3,0.04,1.154,0.3,0.058,0.421,0.4
Gerald Green,664.3000000000001,0.035,0.652,0.3,0.152,1.13,1.4,0.068,0.844,0.6,0.029,0.632,0.3,0.0,0.0,0.0,0.431,1.088,3.9,0.056,1.378,0.5,0.02,1.846,0.2,0.143,0.926,1.3,0.02,1.077,0.2,0.041,0.37,0.4
Giannis Antetokounmpo,1814.4,0.155,0.946,3.9,0.256,1.139,6.4,0.076,1.124,1.9,0.05,1.396,1.3,0.12,0.986,3.0,0.114,1.005,2.9,0.018,1.394,0.5,0.08,1.421,2.0,0.023,0.905,0.6,0.06,1.315,1.5,0.048,0.724,1.2
Glenn Robinson III,188.0,0.0,0.0,0.0,0.22,1.128,1.0,0.047,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.849,1.8,0.093,0.35,0.4,0.136,1.379,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goran Dragic,532.8,0.057,1.097,0.9,0.186,1.03,2.8,0.336,0.749,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.976,2.4,0.107,0.879,1.6,0.039,1.0,0.6,0.044,1.083,0.7,0.0,0.0,0.0,0.048,0.615,0.7
Gordon Hayward,813.6000000000001,0.03,0.68,0.3,0.173,1.385,2.0,0.265,0.872,3.0,0.0,0.0,0.0,0.013,1.273,0.2,0.202,1.054,2.3,0.069,0.737,0.8,0.053,1.25,0.6,0.107,0.852,1.2,0.028,0.87,0.3,0.051,0.619,0.6
Gorgui Dieng,477.4,0.044,0.571,0.3,0.066,1.156,0.4,0.0,0.0,0.0,0.241,1.026,1.5,0.083,0.85,0.5,0.261,1.056,1.6,0.0,0.0,0.0,0.114,1.236,0.7,0.0,0.0,0.0,0.093,1.156,0.6,0.093,0.622,0.6
Grayson Allen,216.60000000000002,0.0,0.0,0.0,0.147,1.171,0.9,0.282,0.791,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.307,1.014,1.9,0.097,0.652,0.6,0.0,0.0,0.0,0.08,0.737,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Greg Monroe,212.79999999999998,0.0,0.0,0.0,0.054,1.25,0.3,0.0,0.0,0.0,0.229,0.922,1.3,0.224,0.56,1.3,0.054,0.5,0.3,0.0,0.0,0.0,0.117,1.154,0.7,0.0,0.0,0.0,0.224,1.0,1.3,0.076,0.294,0.4
Hamidou Diallo,183.6,0.0,0.0,0.0,0.303,1.175,1.2,0.072,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.582,1.1,0.0,0.0,0.0,0.13,1.222,0.5,0.0,0.0,0.0,0.135,0.786,0.5,0.0,0.0,0.0
Harrison Barnes,847.0,0.14,0.825,2.4,0.194,1.342,2.6,0.109,0.777,1.9,0.029,1.16,0.5,0.133,0.868,2.3,0.251,1.116,4.4,0.019,0.875,0.3,0.04,0.912,0.7,0.136,1.009,2.4,0.022,1.105,0.4,0.027,1.043,0.5
Harry Giles III,446.6,0.1,0.63,0.8,0.093,1.093,0.7,0.0,0.0,0.0,0.204,1.043,1.6,0.233,0.71,1.8,0.065,0.533,0.5,0.0,0.0,0.0,0.107,1.347,0.8,0.0,0.0,0.0,0.115,1.245,0.9,0.074,0.206,0.6
Hassan Whiteside,871.2,0.015,0.462,0.2,0.068,1.017,0.8,0.0,0.0,0.0,0.208,1.291,2.5,0.157,0.73,1.9,0.036,0.871,0.4,0.0,0.0,0.0,0.153,1.224,1.9,0.0,0.0,0.0,0.258,1.071,3.1,0.104,0.462,1.3
Henry Ellenson,74.80000000000001,0.0,0.0,0.0,0.144,1.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.438,0.9,0.433,0.844,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Clark,438.0,0.0,0.0,0.0,0.203,0.804,1.5,0.196,0.843,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.258,1.009,2.0,0.082,0.811,0.6,0.042,1.263,0.3,0.132,0.733,1.0,0.0,0.0,0.0,0.053,0.75,0.4
Ian Mahinmi,142.8,0.0,0.0,0.0,0.065,1.4,0.3,0.0,0.0,0.0,0.181,0.929,0.8,0.0,0.0,0.0,0.097,0.4,0.4,0.0,0.0,0.0,0.232,1.111,1.1,0.0,0.0,0.0,0.219,0.882,1.0,0.135,0.571,0.6
Iman Shumpert,394.8,0.067,1.074,0.6,0.245,1.04,2.4,0.136,0.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.329,1.075,3.2,0.047,0.368,0.5,0.04,1.25,0.4,0.057,0.696,0.5,0.0,0.0,0.0,0.047,0.421,0.5
Isaiah Briscoe,167.7,0.083,1.0,0.4,0.127,1.13,0.6,0.409,0.622,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.929,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.3,0.3
Isaiah Canaan,136.8,0.098,0.938,0.8,0.153,1.0,1.3,0.282,0.826,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.865,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Thomas,109.19999999999999,0.0,0.0,0.0,0.225,1.0,2.4,0.341,0.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.9,1.7,0.124,0.938,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ish Smith,565.5999999999999,0.067,0.667,0.7,0.162,0.904,1.7,0.485,0.89,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,1.01,1.8,0.04,1.13,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.214,0.5
Ivan Rabb,269.5,0.043,0.583,0.2,0.082,1.087,0.5,0.0,0.0,0.0,0.183,1.078,1.0,0.129,1.083,0.7,0.122,0.706,0.7,0.0,0.0,0.0,0.215,1.217,1.2,0.0,0.0,0.0,0.14,1.256,0.8,0.079,0.455,0.4
Ivica Zubac,255.10000000000002,0.0,0.0,0.0,0.083,1.381,0.8,0.0,0.0,0.0,0.218,1.107,1.7,0.144,0.919,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.284,1.425,2.2,0.0,0.0,0.0,0.198,0.961,1.5,0.078,0.35,0.6
J.J. Barea,474.99999999999994,0.074,0.556,0.9,0.072,1.343,0.9,0.542,0.936,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.698,1.1,0.117,0.667,1.5,0.0,0.0,0.0,0.022,0.636,0.3,0.0,0.0,0.0,0.061,0.233,0.8
JJ Redick,1208.4,0.0,0.0,0.0,0.137,1.18,2.2,0.1,1.057,1.6,0.027,1.242,0.4,0.0,0.0,0.0,0.156,1.053,2.5,0.324,1.101,5.2,0.038,1.191,0.6,0.153,1.086,2.5,0.0,0.0,0.0,0.054,1.015,0.9
JR Smith,80.30000000000001,0.0,0.0,0.0,0.179,0.765,1.5,0.189,0.611,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.882,1.5,0.147,1.214,1.3,0.0,0.0,0.0,0.158,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0
JaKarr Sampson,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,1.143,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaMychal Green,388.90000000000003,0.024,0.4,0.2,0.128,1.48,1.0,0.0,0.0,0.0,0.068,1.214,0.7,0.137,0.786,1.4,0.261,1.056,2.6,0.0,0.0,0.0,0.166,1.382,1.7,0.0,0.0,0.0,0.134,1.018,1.3,0.102,0.286,1.0
JaVale McGee,810.0,0.028,0.522,0.3,0.124,1.356,1.3,0.0,0.0,0.0,0.194,1.316,2.1,0.089,0.808,1.0,0.045,0.486,0.5,0.0,0.0,0.0,0.265,1.384,2.9,0.0,0.0,0.0,0.159,1.069,1.7,0.088,0.278,1.0
Jabari Parker,595.8,0.173,0.667,2.6,0.164,1.103,2.5,0.076,0.778,1.2,0.064,0.921,1.0,0.078,1.196,1.2,0.244,0.91,3.7,0.022,1.154,0.3,0.076,1.067,1.2,0.024,1.143,0.4,0.059,1.435,0.9,0.037,0.5,0.6
Jae Crowder,960.0,0.01,0.6,0.1,0.189,1.131,2.3,0.039,0.579,0.5,0.03,0.931,0.4,0.0,0.0,0.0,0.439,1.066,5.3,0.069,0.866,0.8,0.059,1.035,0.7,0.066,0.641,0.8,0.034,0.848,0.4,0.055,0.755,0.7
Jahlil Okafor,448.4000000000001,0.098,0.932,0.7,0.131,1.271,1.0,0.0,0.0,0.0,0.156,1.286,1.2,0.241,0.935,1.8,0.047,0.857,0.4,0.0,0.0,0.0,0.138,1.21,1.1,0.0,0.0,0.0,0.127,1.123,1.0,0.051,0.522,0.4
Jake Layman,489.9,0.0,0.0,0.0,0.143,1.338,1.0,0.052,0.692,0.4,0.0,0.0,0.0,0.03,1.133,0.2,0.323,0.919,2.3,0.054,1.259,0.4,0.159,1.392,1.1,0.117,0.897,0.8,0.056,1.536,0.4,0.038,0.474,0.3
Jakob Poeltl,385.00000000000006,0.0,0.0,0.0,0.053,1.25,0.3,0.0,0.0,0.0,0.206,1.321,1.0,0.087,0.909,0.4,0.032,1.167,0.2,0.0,0.0,0.0,0.256,1.351,1.3,0.0,0.0,0.0,0.266,1.02,1.3,0.092,0.4,0.5
Jalen Brunson,693.5,0.07,0.796,0.7,0.172,0.959,1.7,0.28,0.914,2.7,0.0,0.0,0.0,0.023,1.0,0.2,0.219,1.065,2.1,0.082,1.086,0.8,0.021,1.333,0.2,0.048,1.029,0.5,0.0,0.0,0.0,0.065,0.5,0.6
Jalen Jones,54.0,0.0,0.0,0.0,0.193,0.875,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Crawford,569.5999999999999,0.126,0.836,1.1,0.107,0.968,1.0,0.495,0.833,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.944,1.4,0.022,0.923,0.2,0.0,0.0,0.0,0.021,1.25,0.2,0.0,0.0,0.0,0.06,0.657,0.5
Jamal Murray,1410.0,0.078,0.827,1.5,0.128,1.011,2.4,0.306,0.871,5.8,0.02,1.393,0.4,0.0,0.0,0.0,0.112,1.126,2.1,0.154,0.968,2.9,0.052,1.384,1.0,0.071,0.9,1.3,0.022,0.645,0.4,0.052,0.411,1.0
James Ennis III,244.0,0.0,0.0,0.0,0.304,1.228,2.0,0.0,0.0,0.0,0.05,1.385,0.3,0.0,0.0,0.0,0.419,1.046,2.7,0.0,0.0,0.0,0.054,1.571,0.4,0.0,0.0,0.0,0.065,1.059,0.4,0.038,0.6,0.3
James Harden,2620.8,0.487,1.105,16.4,0.133,1.089,4.5,0.221,0.974,7.4,0.0,0.0,0.0,0.009,1.208,0.3,0.032,1.188,1.1,0.036,1.053,1.2,0.014,1.027,0.5,0.009,0.875,0.3,0.01,0.926,0.3,0.046,0.73,1.6
James Johnson,484.0,0.126,0.787,1.1,0.101,0.776,0.9,0.146,0.775,1.3,0.068,1.121,0.6,0.027,0.615,0.2,0.309,0.967,2.7,0.037,1.222,0.3,0.074,1.444,0.7,0.0,0.0,0.0,0.029,0.571,0.3,0.08,0.308,0.7
James Nunnally,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846,0.818,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Dudley,289.1,0.0,0.0,0.0,0.162,1.102,0.8,0.0,0.0,0.0,0.125,0.526,0.6,0.0,0.0,0.0,0.508,1.071,2.6,0.0,0.0,0.0,0.046,1.429,0.2,0.0,0.0,0.0,0.05,0.867,0.3,0.073,0.182,0.4
Jaren Jackson Jr.,759.8000000000001,0.107,0.964,1.4,0.085,1.439,1.1,0.0,0.0,0.0,0.113,1.023,1.5,0.248,0.927,3.3,0.187,1.007,2.5,0.0,0.0,0.0,0.12,1.237,1.6,0.0,0.0,0.0,0.067,1.231,0.9,0.06,0.319,0.8
Jaron Blossomgame,108.0,0.0,0.0,0.0,0.146,0.833,0.7,0.0,0.0,0.0,0.081,1.0,0.4,0.0,0.0,0.0,0.317,0.744,1.4,0.0,0.0,0.0,0.171,1.381,0.8,0.0,0.0,0.0,0.163,1.3,0.7,0.0,0.0,0.0
